Marital_status,Application_mode,Application_order,Course,Daytime_evening_attendance,Previous_qualification,Previous_qualification_grade,Nacionality,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,Status,Total_enrolled,Total_approved,Total_evaluations,Total_without_evaluations,Avg_grade,Course_Name,Marital_status_Label
1,1,1,9085,1,1,140.0,6,1,19,4,7,131.6,1,0,0,1,0,0,20.0,1,Enrolled,14.0,12,25,0.0,13.957142857142856,Veterinary Nursing,Single
1,1,2,9238,1,1,133.1,1,19,19,9,9,106.0,1,0,0,1,0,1,20.0,0,Graduate,12.0,12,14,0.0,12.928571428571429,Social Service,Single
1,18,4,9773,1,1,114.0,1,1,1,9,9,111.6,1,0,0,1,0,1,21.0,0,Graduate,12.0,12,12,0.0,12.0,Journalism & Communication,Single
1,17,3,9670,1,1,125.0,1,1,3,4,3,117.3,1,0,0,1,0,0,18.0,0,Graduate,12.0,11,17,0.0,14.0,Advertising & Marketing,Single
1,17,1,9853,1,1,127.0,1,1,1,5,7,121.4,1,0,0,1,0,0,18.0,0,Dropout,14.0,13,17,0.0,12.369047619047619,Basic Education,Single
1,1,3,9070,1,1,132.0,1,1,3,9,7,126.1,1,0,0,1,0,1,18.0,0,Graduate,12.0,12,12,0.0,15.583333333333334,Communication Design,Single
1,1,4,9500,1,1,148.0,1,19,19,4,5,137.0,1,0,0,1,0,0,18.0,0,Graduate,16.0,16,16,0.0,14.25,Nursing,Single
1,43,1,9670,1,1,139.0,1,3,19,3,5,120.8,0,0,0,1,0,0,19.0,0,Dropout,12.0,0,0,0.0,0.0,Advertising & Marketing,Single
1,17,1,9254,1,1,136.0,1,Others,3,3,3,128.7,1,0,0,1,0,0,20.0,0,Dropout,12.0,12,18,0.0,11.333333333333332,Tourism,Single
1,39,1,9238,1,9,133.1,1,34,34,0,0,118.0,0,0,0,1,0,0,20.0,0,Dropout,11.0,0,22,0.0,0.0,Social Service,Single
1,43,1,9130,1,1,120.0,6,1,3,9,2,120.0,0,0,1,1,0,0,21.0,1,Enrolled,10.0,7,16,4.0,12.85,Equinculture,Single
2,39,1,9130,1,1,130.0,1,37,37,9,6,160.0,0,0,0,1,1,0,31.0,0,Dropout,12.0,3,23,2.0,11.0,Equinculture,Married
2,39,1,9119,1,1,110.0,1,37,37,90,5,150.0,1,0,0,1,1,0,20.0,0,Dropout,10.0,0,11,0.0,0.0,Informatics Engineering,Married
1,1,3,9119,1,1,133.0,1,3,1,3,4,121.8,1,0,0,1,1,0,18.0,0,Enrolled,10.0,6,19,0.0,11.5,Informatics Engineering,Single
1,17,3,9119,1,1,138.0,1,3,3,3,4,125.4,1,1,0,1,1,0,19.0,0,Dropout,10.0,7,19,0.0,12.041666666666668,Informatics Engineering,Single
1,51,1,9556,1,1,131.0,1,1,37,Others,193,126.6,1,0,0,1,1,0,23.0,0,Enrolled,14.0,7,24,0.0,12.957142857142856,Oral Hygiene,Single
1,44,1,9130,1,39,150.0,1,3,1,2,8,150.0,0,0,0,0,1,0,22.0,0,Dropout,10.0,0,10,0.0,0.0,Equinculture,Single
1,1,1,9147,1,1,125.0,1,38,1,3,10,114.5,1,0,0,1,1,0,19.0,0,Graduate,10.0,10,12,0.0,13.100000000000001,Management,Single
1,1,1,9147,1,1,108.0,41,3,3,9,9,107.0,0,0,1,0,0,0,19.0,1,Dropout,10.0,0,19,0.0,0.0,Management,Single
1,17,1,9147,1,1,116.0,1,3,1,3,4,115.7,0,0,0,0,1,0,22.0,0,Enrolled,10.0,8,21,0.0,12.75,Management,Single
1,39,1,9130,1,1,133.1,1,3,34,3,0,120.0,0,0,1,0,1,0,29.0,0,Dropout,10.0,0,17,5.0,0.0,Equinculture,Single
1,1,3,9500,1,1,147.0,1,37,38,9,5,134.8,1,0,0,1,0,0,18.0,0,Graduate,14.0,12,14,0.0,14.016666666666666,Nursing,Single
1,1,1,9238,1,1,143.0,1,38,34,9,9,133.6,1,0,0,1,0,0,18.0,0,Graduate,12.0,10,17,0.0,11.100000000000001,Social Service,Single
1,1,1,171,1,1,115.0,1,37,37,9,8,129.0,1,0,1,0,0,1,23.0,0,Dropout,0.0,0,0,0.0,0.0,Animation & Multimedia,Single
2,39,1,9991,0,1,160.0,1,1,1,194,Others,128.4,0,0,0,1,0,0,34.0,0,Graduate,10.0,10,23,0.0,11.2,Management (Evening),Married
1,17,1,9147,1,1,118.0,1,19,19,9,9,122.2,0,0,0,1,0,0,19.0,0,Graduate,10.0,7,20,0.0,10.458333333333332,Management,Single
1,1,1,9085,1,1,122.0,1,1,1,2,5,113.3,1,0,0,1,0,0,18.0,0,Enrolled,10.0,9,17,0.0,13.482142857142858,Veterinary Nursing,Single
1,17,6,9500,1,1,143.0,1,1,19,4,4,129.9,0,0,0,1,0,1,20.0,0,Graduate,15.0,15,15,0.0,14.010267857142857,Nursing,Single
1,1,6,9500,1,1,133.0,1,3,3,1,1,126.2,1,0,0,1,0,0,19.0,0,Graduate,15.0,14,20,0.0,13.292430555555557,Nursing,Single
1,5,2,9853,1,1,122.0,1,19,19,4,5,112.6,1,0,0,1,0,0,22.0,0,Enrolled,12.0,9,19,0.0,11.925,Basic Education,Single
1,1,1,9238,1,1,164.0,1,19,19,9,9,149.0,1,0,0,1,0,1,23.0,0,Graduate,12.0,12,13,0.0,14.011904761904763,Social Service,Single
2,39,1,9500,1,1,133.1,1,1,19,9,9,120.0,0,0,0,1,1,1,34.0,0,Graduate,16.0,14,16,0.0,13.842857142857143,Nursing,Married
1,17,4,9119,1,1,127.0,1,19,19,5,5,120.4,1,0,1,0,1,0,18.0,0,Enrolled,10.0,0,20,0.0,0.0,Informatics Engineering,Single
1,1,3,9773,1,1,140.0,1,1,39,4,1,128.1,1,1,0,1,1,0,21.0,0,Dropout,12.0,5,15,0.0,5.9,Journalism & Communication,Single
1,1,1,9238,1,1,127.0,1,1,19,4,3,141.7,1,0,0,1,1,0,22.0,0,Dropout,12.0,12,12,0.0,13.25,Social Service,Single
1,39,1,9003,1,12,133.1,1,37,1,9,10,130.0,0,0,0,1,1,0,28.0,0,Dropout,12.0,0,12,0.0,0.0,Agronomy,Single
1,5,4,9119,1,1,115.0,1,19,37,4,6,113.3,1,0,0,1,1,0,23.0,0,Dropout,10.0,0,12,0.0,0.0,Informatics Engineering,Single
1,1,1,9773,1,1,108.0,1,34,38,0,3,105.9,0,0,0,1,1,0,20.0,0,Dropout,12.0,6,24,0.0,10.375,Journalism & Communication,Single
1,18,2,9119,1,1,136.0,1,1,2,5,4,122.7,1,0,0,1,1,0,18.0,0,Dropout,10.0,8,16,0.0,12.925,Informatics Engineering,Single
1,39,2,9147,1,12,133.1,1,19,38,9,9,120.0,1,0,1,0,1,0,28.0,0,Dropout,10.0,0,10,0.0,0.0,Management,Single
1,44,1,9070,1,39,120.0,1,1,19,5,8,119.8,0,0,0,1,1,0,21.0,0,Dropout,16.0,9,17,0.0,12.071428571428571,Communication Design,Single
1,39,1,9670,1,1,133.1,1,38,19,9,8,122.9,0,0,1,0,1,0,25.0,0,Dropout,12.0,5,16,0.0,14.25,Advertising & Marketing,Single
1,44,1,9085,1,39,160.0,1,1,1,5,4,160.0,1,1,0,0,1,0,19.0,0,Dropout,12.0,12,17,0.0,13.75,Veterinary Nursing,Single
1,1,4,9500,1,1,128.0,1,1,1,4,10,125.2,1,0,0,1,1,1,18.0,0,Graduate,15.0,15,16,0.0,14.86920634920635,Nursing,Single
1,39,1,9119,1,3,130.0,1,1,38,90,90,143.4,0,0,0,1,1,0,29.0,0,Dropout,8.0,0,3,3.0,0.0,Informatics Engineering,Single
1,39,1,9119,1,19,133.1,1,37,38,3,7,96.7,0,0,0,1,1,1,29.0,0,Dropout,10.0,0,13,0.0,0.0,Informatics Engineering,Single
1,18,1,9254,1,1,137.0,1,19,19,4,5,126.9,0,0,0,1,1,0,20.0,0,Graduate,12.0,11,14,0.0,13.32857142857143,Tourism,Single
1,1,1,171,1,1,163.0,1,19,1,9,7,143.1,0,0,0,1,1,0,18.0,0,Graduate,0.0,0,0,0.0,0.0,Animation & Multimedia,Single
1,1,1,9254,1,1,125.0,1,1,1,191,193,114.5,0,0,0,1,1,0,20.0,0,Graduate,12.0,12,15,0.0,12.821428571428571,Tourism,Single
2,39,1,9119,1,1,120.0,1,34,34,0,0,140.0,1,0,0,1,1,0,33.0,0,Dropout,10.0,3,23,0.0,15.5,Informatics Engineering,Married
1,42,1,9991,0,1,150.0,1,19,19,5,5,113.7,0,0,0,1,1,0,30.0,0,Graduate,26.0,23,30,1.0,11.522435897435898,Management (Evening),Single
1,1,1,9556,1,1,135.0,1,1,1,1,1,131.5,0,0,0,1,1,1,21.0,0,Enrolled,15.0,11,25,0.0,11.391666666666666,Oral Hygiene,Single
1,1,1,9003,1,1,148.0,1,1,19,194,Others,143.5,0,0,1,1,1,0,18.0,0,Graduate,12.0,9,14,0.0,14.75,Agronomy,Single
1,1,1,9500,1,1,138.0,1,38,38,9,9,126.8,0,0,0,1,1,1,19.0,0,Graduate,15.0,15,21,0.0,13.238888888888887,Nursing,Single
1,17,1,9070,1,1,119.0,1,38,19,9,9,115.2,0,0,0,1,1,1,21.0,0,Dropout,12.0,9,15,0.0,11.25,Communication Design,Single
1,39,2,9556,1,1,130.0,1,19,19,4,5,100.0,0,0,0,1,1,1,25.0,0,Dropout,14.0,2,14,0.0,5.0,Oral Hygiene,Single
1,1,2,9670,1,1,135.0,1,19,19,7,10,121.4,0,0,0,1,1,0,19.0,0,Graduate,10.0,8,12,0.0,11.966666666666667,Advertising & Marketing,Single
1,44,1,9070,1,39,120.0,1,19,1,9,3,120.0,1,0,0,1,1,0,23.0,0,Dropout,16.0,12,18,1.0,12.17142857142857,Communication Design,Single
1,17,2,9070,1,1,126.0,1,38,38,9,8,129.9,1,0,0,1,1,1,19.0,0,Graduate,12.0,11,13,0.0,13.433333333333334,Communication Design,Single
1,1,1,171,1,1,149.0,1,3,2,2,5,151.1,1,0,0,1,1,0,19.0,0,Graduate,0.0,0,0,0.0,0.0,Animation & Multimedia,Single
1,39,1,9003,1,1,110.0,1,19,37,9,6,120.0,0,0,1,0,1,0,31.0,0,Dropout,12.0,1,25,0.0,5.5,Agronomy,Single
1,39,1,9003,1,1,133.1,1,37,37,4,7,130.0,0,0,1,0,1,0,32.0,0,Dropout,16.0,9,22,0.0,12.214285714285715,Agronomy,Single
1,16,2,9500,1,1,127.0,1,2,38,4,9,119.0,1,0,0,1,0,1,19.0,0,Graduate,16.0,14,24,0.0,12.599999999999998,Nursing,Single
1,42,1,9773,1,6,120.0,1,34,34,0,0,122.0,1,0,0,1,0,0,34.0,0,Graduate,20.0,19,23,0.0,12.266666666666666,Journalism & Communication,Single
1,16,6,9773,1,1,136.0,1,38,Others,0,0,129.7,1,0,0,1,0,0,21.0,0,Graduate,12.0,12,12,0.0,13.083333333333332,Journalism & Communication,Single
1,43,2,9238,1,1,110.0,1,37,37,9,7,112.5,1,0,0,1,0,1,20.0,0,Graduate,14.0,13,25,0.0,11.0,Social Service,Single
1,1,1,9500,1,1,136.0,1,19,19,4,7,136.0,0,0,0,1,0,1,19.0,0,Graduate,15.0,15,15,0.0,14.682142857142857,Nursing,Single
1,1,3,9773,1,1,145.0,1,38,38,9,5,133.1,0,0,0,1,0,1,20.0,0,Graduate,12.0,8,22,0.0,12.125,Journalism & Communication,Single
1,1,2,9773,1,1,159.0,1,1,19,9,9,151.3,1,0,0,1,0,0,18.0,0,Graduate,12.0,12,12,0.0,14.333333333333332,Journalism & Communication,Single
1,39,1,171,1,1,147.0,1,37,38,Others,193,133.3,0,0,0,0,0,0,32.0,0,Dropout,0.0,0,0,0.0,0.0,Animation & Multimedia,Single
1,43,1,9500,1,1,150.0,1,37,37,9,9,130.8,1,0,0,1,0,1,21.0,0,Graduate,16.0,14,16,0.0,14.428571428571429,Nursing,Single
1,7,1,8014,0,3,140.0,1,37,12,9,4,140.0,0,0,0,0,0,0,26.0,0,Dropout,10.0,0,19,0.0,0.0,Social Service (Evening),Single
1,42,1,9085,1,39,150.0,1,1,1,4,7,150.0,1,0,0,1,0,0,26.0,0,Graduate,31.0,31,72,5.0,12.147435897435898,Veterinary Nursing,Single
2,44,1,9991,0,39,130.0,1,1,37,4,9,130.0,0,0,0,0,0,0,21.0,0,Dropout,10.0,4,22,0.0,12.166666666666668,Management (Evening),Married
1,17,1,9773,1,1,120.0,1,37,37,5,5,125.3,0,0,0,1,0,0,18.0,0,Graduate,12.0,12,18,0.0,12.75,Journalism & Communication,Single
1,43,1,9070,1,39,130.0,1,19,37,5,9,124.0,1,0,0,1,0,1,21.0,0,Graduate,24.0,23,24,0.0,12.939393939393938,Communication Design,Single
1,1,1,9254,1,1,112.0,1,38,19,9,5,113.8,1,0,0,1,0,0,21.0,0,Enrolled,12.0,10,20,0.0,10.916666666666668,Tourism,Single
1,17,1,9670,1,1,128.0,1,19,19,7,7,124.4,0,0,0,1,0,1,19.0,0,Graduate,12.0,12,12,0.0,13.5,Advertising & Marketing,Single
1,17,1,9147,1,1,114.0,1,19,19,9,7,107.7,0,0,0,1,0,0,19.0,0,Dropout,10.0,4,18,0.0,12.0,Management,Single
1,43,2,9238,1,1,118.0,1,38,38,5,5,110.0,0,0,0,1,0,1,19.0,0,Graduate,12.0,11,19,0.0,11.314285714285713,Social Service,Single
1,7,1,9500,1,3,130.0,1,37,38,7,7,130.0,1,0,0,1,0,0,27.0,0,Graduate,16.0,16,16,0.0,12.8875,Nursing,Single
1,1,2,9500,1,1,145.0,1,37,1,9,4,138.8,1,0,0,1,0,1,18.0,0,Graduate,14.0,12,14,0.0,12.95,Nursing,Single
1,1,2,9147,1,1,121.0,1,19,19,9,9,126.3,1,0,0,1,0,0,20.0,0,Dropout,10.0,1,17,2.0,5.0,Management,Single
1,1,3,9500,1,1,114.0,1,1,1,5,5,114.5,1,0,0,1,0,1,19.0,0,Graduate,15.0,15,15,0.0,12.822142857142858,Nursing,Single
1,1,4,9670,1,1,127.0,1,1,1,7,7,116.5,1,0,0,1,0,0,20.0,0,Dropout,12.0,0,13,0.0,0.0,Advertising & Marketing,Single
1,17,2,9238,1,1,145.0,1,19,38,7,6,128.6,1,0,0,1,0,1,19.0,0,Graduate,12.0,11,23,0.0,11.357142857142858,Social Service,Single
1,17,5,9238,1,1,130.0,1,19,1,5,5,130.0,1,0,0,1,0,0,20.0,0,Enrolled,12.0,7,23,0.0,10.625,Social Service,Single
1,1,1,171,1,1,150.0,1,38,19,7,10,134.6,0,0,0,1,0,0,20.0,0,Dropout,0.0,0,0,0.0,0.0,Animation & Multimedia,Single
1,1,1,9853,1,1,145.0,1,37,37,9,5,146.8,0,0,0,1,0,0,18.0,0,Graduate,12.0,12,12,0.0,13.25,Basic Education,Single
1,1,1,9085,1,1,128.0,1,19,1,5,4,135.7,1,0,0,1,0,0,20.0,0,Graduate,10.0,9,12,0.0,13.075,Veterinary Nursing,Single
2,39,1,9991,0,1,140.0,1,37,37,9,9,120.0,0,0,0,0,0,0,38.0,0,Dropout,10.0,7,15,0.0,10.8,Management (Evening),Married
4,39,1,8014,0,1,130.0,1,37,37,9,7,138.0,0,0,0,1,0,0,20.0,0,Graduate,12.0,11,14,0.0,11.6,Social Service (Evening),Divorced
1,39,1,9500,1,1,140.0,1,37,37,9,6,135.5,0,0,0,1,0,0,32.0,0,Dropout,15.0,0,0,0.0,0.0,Nursing,Single
1,15,1,9773,1,1,120.0,26,19,19,4,5,120.0,1,0,0,1,0,0,22.0,1,Graduate,12.0,12,12,0.0,13.333333333333332,Journalism & Communication,Single
2,39,1,9991,0,1,147.0,1,34,34,90,90,111.7,1,0,0,1,0,0,28.0,0,Dropout,10.0,0,15,0.0,0.0,Management (Evening),Married
2,39,1,8014,0,9,133.1,1,37,37,8,10,100.0,1,0,0,1,0,0,37.0,0,Dropout,12.0,0,0,0.0,0.0,Social Service (Evening),Married
2,44,1,9003,1,39,160.0,1,37,38,9,4,160.0,0,0,0,1,0,0,20.0,0,Graduate,12.0,12,17,0.0,14.583333333333332,Agronomy,Married
Others,39,1,8014,0,1,133.1,1,37,1,9,7,114.8,0,0,0,1,0,1,20.0,0,Graduate,12.0,11,16,0.0,12.583333333333334,Social Service (Evening),Others
4,39,1,8014,0,19,140.0,1,37,37,9,3,131.0,0,0,0,1,0,1,29.0,0,Graduate,12.0,9,20,0.0,11.075,Social Service (Evening),Divorced
1,39,1,8014,0,1,133.1,1,37,37,9,9,97.0,0,0,0,1,0,1,35.0,0,Graduate,12.0,12,15,0.0,11.166666666666668,Social Service (Evening),Single
1,17,6,9238,1,1,131.0,1,1,3,4,2,131.7,1,0,0,1,0,0,18.0,0,Dropout,12.0,8,16,0.0,12.0,Social Service,Single
1,39,1,9500,1,19,133.1,1,37,37,9,6,120.0,0,0,0,0,0,1,39.0,0,Dropout,14.0,5,23,0.0,11.0,Nursing,Single
4,39,1,9991,0,1,120.0,1,37,37,9,9,110.0,0,0,0,1,0,0,37.0,0,Enrolled,10.0,5,21,0.0,10.666666666666668,Management (Evening),Divorced
1,39,1,9500,1,1,130.0,1,37,37,9,7,133.0,1,0,0,1,0,1,26.0,0,Graduate,14.0,12,14,0.0,13.7,Nursing,Single
1,7,1,9085,1,3,140.0,1,19,Others,4,90,140.0,1,0,0,1,0,0,32.0,0,Dropout,10.0,1,20,6.0,7.0,Veterinary Nursing,Single
2,39,1,8014,0,1,133.1,1,37,37,6,8,100.0,0,0,1,1,0,0,37.0,0,Enrolled,15.0,13,22,0.0,11.770833333333332,Social Service (Evening),Married
1,39,1,9085,1,1,140.0,1,37,19,191,Others,129.3,1,0,1,1,0,0,28.0,0,Enrolled,12.0,0,23,0.0,0.0,Veterinary Nursing,Single
1,1,1,9238,1,1,133.1,1,19,37,0,0,137.0,1,0,0,1,0,0,19.0,0,Dropout,12.0,0,10,4.0,0.0,Social Service,Single
1,1,5,9147,1,1,125.0,1,37,38,7,7,122.2,1,0,0,1,0,0,18.0,0,Enrolled,10.0,3,18,0.0,11.75,Management,Single
1,1,1,9853,1,1,115.0,1,19,38,9,9,108.0,0,0,0,1,0,1,19.0,0,Graduate,14.0,13,17,0.0,13.142857142857142,Basic Education,Single
2,7,1,9670,1,3,110.0,1,37,37,7,7,110.0,0,0,0,1,0,0,32.0,0,Graduate,19.0,16,25,0.0,14.355555555555554,Advertising & Marketing,Married
2,39,1,9147,1,1,140.0,1,37,37,9,9,127.7,1,0,0,1,0,0,31.0,0,Dropout,10.0,5,17,0.0,11.25,Management,Married
1,39,1,9500,1,1,100.0,1,3,1,2,5,121.3,1,0,0,1,0,0,34.0,0,Enrolled,16.0,14,22,0.0,11.705714285714285,Nursing,Single
1,1,3,171,1,1,145.0,1,1,1,3,3,140.1,1,0,0,1,0,0,20.0,0,Graduate,23.0,23,26,0.0,13.791666666666668,Animation & Multimedia,Single
1,39,1,9500,1,19,133.1,1,38,38,9,9,114.8,0,0,0,1,0,0,28.0,0,Dropout,14.0,2,25,0.0,10.375,Nursing,Single
1,44,1,9991,0,39,150.0,1,37,37,6,6,150.0,0,0,0,1,0,0,31.0,0,Enrolled,13.0,13,16,0.0,12.714285714285715,Management (Evening),Single
1,1,1,9773,1,1,145.0,1,19,38,4,10,131.7,1,0,0,1,0,0,18.0,0,Enrolled,12.0,10,15,0.0,12.458333333333332,Journalism & Communication,Single
4,39,1,8014,0,19,133.1,1,37,37,90,7,110.0,0,0,0,0,0,0,31.0,0,Dropout,12.0,8,17,0.0,11.2,Social Service (Evening),Divorced
1,1,3,9773,1,1,110.0,1,19,19,5,5,105.5,1,0,0,1,0,0,19.0,0,Graduate,12.0,11,14,0.0,12.7,Journalism & Communication,Single
1,1,1,9238,1,1,128.0,1,37,19,9,4,127.3,1,0,0,1,0,1,19.0,0,Graduate,12.0,12,16,0.0,13.142857142857142,Social Service,Single
2,39,1,9238,1,19,133.1,1,37,37,9,9,130.0,1,0,0,1,0,0,31.0,0,Enrolled,11.0,0,21,0.0,0.0,Social Service,Married
1,7,1,9085,1,3,130.0,1,1,19,9,10,130.0,0,0,0,1,0,0,34.0,0,Dropout,12.0,0,0,0.0,0.0,Veterinary Nursing,Single
1,16,1,9556,1,1,137.0,1,37,37,9,7,122.7,1,0,0,1,0,1,18.0,0,Graduate,15.0,15,15,0.0,15.680357142857144,Oral Hygiene,Single
1,17,2,9254,1,1,123.0,1,37,37,7,7,113.9,1,0,0,1,0,0,18.0,0,Graduate,12.0,12,12,0.0,12.916666666666666,Tourism,Single
1,1,1,9147,1,1,156.0,1,3,19,3,3,151.1,0,0,1,1,1,0,19.0,0,Graduate,10.0,10,18,5.0,13.216666666666667,Management,Single
1,17,2,9773,1,1,133.1,1,3,5,0,2,125.8,1,0,0,0,1,1,22.0,0,Dropout,8.0,0,16,0.0,0.0,Journalism & Communication,Single
2,43,1,9670,1,1,100.0,1,34,34,0,0,128.2,0,0,0,1,1,0,32.0,0,Graduate,19.0,14,21,0.0,11.45,Advertising & Marketing,Married
1,39,1,9147,1,1,140.0,1,37,3,9,2,135.1,0,0,0,1,1,0,20.0,0,Dropout,10.0,0,0,0.0,0.0,Management,Single
1,39,1,9991,0,1,130.0,1,37,37,9,9,120.2,1,0,0,1,1,0,30.0,0,Graduate,10.0,10,12,0.0,11.3,Management (Evening),Single
2,39,1,9991,0,1,133.1,1,37,37,9,9,132.8,0,0,1,0,1,0,20.0,0,Dropout,10.0,0,20,0.0,0.0,Management (Evening),Married
1,44,1,9003,1,39,140.0,1,1,19,4,8,140.0,0,0,0,1,1,0,20.0,0,Graduate,12.0,12,13,0.0,13.119047619047619,Agronomy,Single
1,18,5,9500,1,1,137.0,1,19,1,1,10,129.3,0,0,0,1,0,0,19.0,0,Dropout,15.0,0,0,0.0,0.0,Nursing,Single
1,42,1,9119,1,1,120.0,1,3,1,2,9,108.2,1,0,0,1,1,0,26.0,0,Dropout,21.0,8,25,0.0,11.625,Informatics Engineering,Single
1,17,4,9670,1,1,125.0,1,1,1,4,90,125.4,1,0,0,1,1,0,19.0,0,Dropout,10.0,4,11,0.0,12.166666666666668,Advertising & Marketing,Single
1,17,1,9773,1,1,130.0,1,19,37,9,9,140.2,0,0,0,1,1,1,19.0,0,Graduate,12.0,12,13,0.0,11.833333333333332,Journalism & Communication,Single
1,1,3,9773,1,1,115.0,1,38,1,9,4,116.1,1,0,0,1,1,0,19.0,0,Graduate,12.0,11,13,0.0,12.75,Journalism & Communication,Single
1,1,1,9147,1,1,150.0,1,1,19,5,5,137.8,1,0,0,1,1,1,19.0,0,Graduate,10.0,10,12,0.0,12.933333333333334,Management,Single
1,1,3,9670,1,1,134.0,1,Others,11,0,0,128.4,1,0,0,0,1,0,19.0,0,Dropout,9.0,0,9,0.0,0.0,Advertising & Marketing,Single
1,39,1,9670,1,1,120.0,1,34,34,0,0,106.0,1,0,0,0,1,0,28.0,0,Dropout,10.0,5,15,1.0,11.583333333333332,Advertising & Marketing,Single
1,43,1,9147,1,1,141.0,1,37,37,9,9,130.2,0,0,0,1,1,0,24.0,0,Graduate,29.0,29,30,1.0,13.554761904761905,Management,Single
1,1,1,9130,1,1,133.0,1,3,1,2,4,126.0,0,0,0,1,1,0,18.0,0,Graduate,10.0,8,12,0.0,13.433333333333334,Equinculture,Single
1,1,2,9119,1,1,149.0,1,38,38,5,5,141.0,0,0,0,1,1,0,18.0,0,Enrolled,10.0,4,18,2.0,12.083333333333332,Informatics Engineering,Single
1,1,1,9773,1,1,121.0,1,1,3,3,7,113.0,1,0,0,1,1,1,18.0,0,Graduate,12.0,11,19,0.0,10.933333333333334,Journalism & Communication,Single
1,44,1,9003,1,39,120.0,1,4,1,2,8,120.0,0,0,0,1,1,0,21.0,0,Graduate,12.0,10,18,0.0,12.9,Agronomy,Single
2,39,1,9991,0,1,148.0,1,19,37,9,5,130.9,0,0,0,0,1,0,28.0,0,Dropout,10.0,0,11,0.0,0.0,Management (Evening),Married
1,39,1,9003,1,12,133.1,1,37,19,9,10,120.0,0,0,0,1,1,0,20.0,0,Dropout,12.0,0,15,0.0,0.0,Agronomy,Single
2,39,1,9991,0,1,135.0,1,34,34,0,0,134.1,1,0,0,0,1,0,20.0,0,Dropout,10.0,0,10,0.0,0.0,Management (Evening),Married
1,39,1,9119,1,1,150.0,1,1,38,3,5,120.0,0,0,0,1,1,0,24.0,0,Enrolled,10.0,5,15,0.0,10.583333333333332,Informatics Engineering,Single
1,43,1,9670,1,1,130.0,1,34,34,0,0,114.8,0,0,0,1,1,0,25.0,0,Graduate,10.0,8,10,0.0,14.25,Advertising & Marketing,Single
4,42,1,9147,1,1,133.1,1,37,38,7,3,123.0,1,0,0,1,1,0,33.0,0,Dropout,10.0,1,10,0.0,5.0,Management,Divorced
2,39,2,9119,1,19,133.1,1,37,37,7,7,118.0,0,0,0,0,1,0,33.0,0,Dropout,10.0,0,16,0.0,0.0,Informatics Engineering,Married
2,43,1,9853,1,1,110.0,1,37,37,7,7,100.0,0,0,0,1,1,0,40.0,0,Graduate,6.0,5,9,0.0,15.75,Basic Education,Married
2,39,1,9991,0,1,170.0,1,37,19,9,3,151.1,0,0,0,1,1,0,20.0,0,Graduate,10.0,10,17,0.0,11.705357142857142,Management (Evening),Married
1,17,3,9119,1,1,120.0,1,1,19,9,3,116.9,1,0,1,0,1,0,18.0,0,Enrolled,10.0,6,18,0.0,11.166666666666668,Informatics Engineering,Single
1,39,1,9500,1,19,133.1,1,38,38,9,8,106.0,1,0,0,1,1,0,24.0,0,Graduate,14.0,12,14,2.0,12.666666666666666,Nursing,Single
2,1,1,9085,1,1,139.0,1,19,19,Others,Others,127.1,0,0,0,1,1,1,23.0,0,Graduate,10.0,9,13,1.0,12.525,Veterinary Nursing,Married
1,39,1,9991,0,19,133.1,1,19,37,7,5,155.5,1,0,1,0,1,0,39.0,0,Dropout,10.0,10,13,0.0,12.633333333333333,Management (Evening),Single
1,18,1,9003,1,1,133.1,1,1,38,9,6,101.0,0,0,0,1,1,0,21.0,0,Graduate,20.0,17,30,0.0,12.075,Agronomy,Single
1,42,1,9119,1,6,120.0,1,Others,Others,6,6,128.2,1,0,0,1,1,0,34.0,0,Dropout,11.0,6,16,0.0,10.875,Informatics Engineering,Single
2,39,1,9991,0,1,100.0,1,19,19,4,4,113.0,0,0,0,1,1,1,20.0,0,Enrolled,10.0,9,15,0.0,11.2,Management (Evening),Married
1,1,1,9773,1,1,134.0,1,1,38,4,5,122.8,0,0,0,1,1,0,18.0,0,Graduate,12.0,12,12,0.0,12.25,Journalism & Communication,Single
2,39,1,9991,0,1,130.0,1,38,38,9,3,145.6,0,0,0,1,1,0,34.0,0,Enrolled,10.0,8,20,0.0,11.291666666666668,Management (Evening),Married
1,1,1,9147,1,1,128.0,1,1,1,2,10,116.5,0,0,0,1,1,0,19.0,0,Dropout,10.0,3,16,0.0,13.0,Management,Single
1,1,1,9500,1,1,154.0,1,19,19,3,3,142.0,0,0,0,1,1,0,19.0,0,Graduate,16.0,14,16,0.0,13.714285714285714,Nursing,Single
1,7,1,9003,1,Others,150.0,1,1,1,4,6,150.0,0,0,0,1,1,0,28.0,0,Graduate,12.0,12,26,0.0,15.3375,Agronomy,Single
1,17,1,9070,1,1,134.0,1,1,1,5,0,133.3,1,0,0,1,1,0,18.0,0,Dropout,12.0,5,13,1.0,5.4,Communication Design,Single
1,1,1,9238,1,1,127.0,1,2,2,3,4,115.8,1,0,0,1,1,0,19.0,0,Dropout,12.0,5,23,0.0,11.0,Social Service,Single
1,17,2,9085,1,1,133.1,1,19,38,9,1,100.0,1,0,1,0,1,0,19.0,0,Dropout,12.0,7,29,0.0,13.0,Veterinary Nursing,Single
