Application_order,Daytime_evening_attendance,Previous_qualification_grade,Admission_grade,Educational_special_needs,Tuition_fees_up_to_date,Scholarship_holder,Age_at_enrollment,Status,Total_enrolled,Total_approved,Total_evaluations,Total_without_evaluations,Avg_grade
3,1,130.0,123.0,0,1,0,18.0,Graduate,12.0,12,13,0.0,12.75
1,1,150.0,150.0,0,1,1,23.0,Graduate,22.0,22,26,0.0,13.842307692307692
3,1,147.0,132.3,0,1,1,18.0,Graduate,10.0,10,11,0.0,12.8
1,1,140.0,126.0,0,1,0,18.0,Graduate,16.0,14,16,0.0,13.314285714285717
3,1,132.0,119.3,0,1,0,19.0,Graduate,16.0,14,16,0.0,11.98857142857143
1,1,130.0,133.8,0,1,0,21.0,Graduate,20.0,19,30,0.0,12.217171717171716
1,1,130.0,126.5,0,1,1,18.0,Graduate,12.0,12,21,0.0,15.16826923076923
1,1,151.0,138.4,0,1,1,24.0,Graduate,12.0,12,13,0.0,13.25
4,1,144.0,129.0,0,1,0,18.0,Dropout,15.0,15,17,0.0,13.030555555555555
1,1,127.0,118.3,0,1,0,18.0,Enrolled,12.0,9,17,0.0,12.166666666666668
2,1,131.0,129.8,0,1,0,20.0,Graduate,15.0,13,18,0.0,14.51
2,1,123.0,113.6,0,1,0,19.0,Enrolled,10.0,7,21,2.0,11.875
5,1,130.0,128.3,0,0,1,18.0,Dropout,12.0,6,27,0.0,11.333333333333332
1,1,130.0,130.0,0,1,1,19.0,Dropout,12.0,7,25,0.0,11.5
2,1,131.0,121.9,0,1,0,19.0,Graduate,12.0,10,17,0.0,11.899999999999999
5,1,135.0,129.4,0,1,0,18.0,Graduate,12.0,12,12,0.0,12.25
2,1,123.0,115.3,0,1,0,20.0,Enrolled,14.0,12,16,0.0,13.75
5,1,145.0,125.5,0,1,1,18.0,Graduate,16.0,16,16,0.0,13.76375
6,1,118.0,117.8,0,1,1,19.0,Graduate,14.0,12,19,0.0,12.600000000000001
3,1,125.0,118.7,0,1,0,18.0,Enrolled,10.0,6,27,0.0,11.333333333333332
2,1,152.0,139.0,0,1,0,18.0,Graduate,14.0,12,14,0.0,14.333333333333334
1,1,101.0,98.9,0,1,0,21.0,Enrolled,12.0,6,25,0.0,12.583333333333332
1,1,137.0,137.7,0,0,0,19.0,Dropout,12.0,1,27,0.0,5.0
4,1,123.0,113.6,0,1,0,21.0,Graduate,15.0,15,17,0.0,14.659236111111111
1,1,120.0,113.4,0,1,0,18.0,Enrolled,12.0,7,31,0.0,12.625
3,1,131.0,128.5,0,1,1,18.0,Graduate,15.0,15,17,0.0,13.384027777777778
1,1,141.0,142.8,0,1,0,18.0,Graduate,15.0,15,16,0.0,13.847222222222221
1,1,144.0,137.7,0,0,0,23.0,Dropout,10.0,1,19,6.0,6.0
1,1,107.0,103.5,0,1,0,20.0,Enrolled,12.0,7,22,0.0,11.6
1,1,133.0,123.2,0,1,0,18.0,Graduate,15.0,15,16,0.0,13.30952380952381
2,1,126.0,126.0,0,1,0,19.0,Enrolled,12.0,10,17,0.0,11.7
1,1,133.1,121.7,0,1,1,27.0,Enrolled,14.0,12,17,0.0,12.142857142857142
1,1,147.0,142.8,0,0,1,19.0,Enrolled,10.0,9,10,0.0,12.4
1,1,120.0,120.0,0,1,0,21.0,Dropout,12.0,10,27,2.0,11.25
1,1,130.0,119.3,0,1,1,19.0,Graduate,16.0,14,16,0.0,11.4
1,1,120.0,121.0,0,1,1,21.0,Graduate,12.0,12,14,0.0,11.833333333333334
5,1,138.0,139.4,0,1,0,18.0,Graduate,12.0,9,17,0.0,12.5
1,1,124.0,113.9,0,1,1,20.0,Graduate,10.0,9,16,2.0,13.5
1,1,133.0,124.6,0,1,1,18.0,Graduate,12.0,10,17,0.0,13.25
1,1,122.0,123.8,0,0,1,18.0,Dropout,12.0,12,14,0.0,11.416666666666668
3,1,138.0,126.3,0,1,0,18.0,Graduate,12.0,12,17,0.0,13.666666666666668
4,1,134.0,120.4,0,1,1,18.0,Graduate,12.0,12,12,0.0,12.916666666666668
3,1,128.0,120.5,0,1,1,19.0,Enrolled,14.0,12,17,0.0,12.77
1,1,140.0,144.9,0,0,0,23.0,Enrolled,20.0,19,33,0.0,13.25
1,1,133.1,139.9,0,1,1,24.0,Graduate,12.0,12,18,0.0,12.666666666666668
1,1,142.0,133.3,0,1,0,19.0,Graduate,0.0,0,0,0.0,0.0
3,1,141.0,126.0,0,1,0,18.0,Graduate,16.0,14,16,0.0,15.657142857142857
2,1,145.0,133.5,0,1,0,19.0,Graduate,12.0,12,12,0.0,11.75
2,1,145.0,127.9,0,1,0,19.0,Dropout,12.0,0,0,0.0,0.0
1,1,108.0,105.9,0,1,1,20.0,Enrolled,12.0,10,20,0.0,10.883333333333333
1,1,132.0,124.3,0,1,0,20.0,Enrolled,12.0,11,21,0.0,13.047619047619047
1,1,140.0,102.5,0,1,0,26.0,Dropout,12.0,4,20,0.0,5.875
1,1,133.1,97.0,0,0,0,36.0,Dropout,10.0,0,15,0.0,0.0
1,1,128.0,134.7,0,0,0,19.0,Dropout,0.0,0,0,0.0,0.0
1,1,120.0,113.8,0,0,0,27.0,Dropout,10.0,0,0,0.0,0.0
4,1,120.0,116.9,0,1,0,18.0,Dropout,10.0,1,14,0.0,6.5
4,1,139.0,124.0,0,1,1,18.0,Graduate,16.0,14,16,0.0,13.331428571428573
1,1,139.3,117.5,0,1,0,28.0,Dropout,12.0,0,0,0.0,0.0
1,1,150.0,154.8,0,1,0,21.0,Graduate,0.0,0,0,0.0,0.0
1,1,138.0,141.0,0,1,0,19.0,Graduate,14.0,12,14,0.0,13.7
1,1,133.1,120.0,0,0,0,26.0,Dropout,10.0,0,10,5.0,0.0
1,1,136.0,133.6,0,1,0,20.0,Dropout,16.0,15,21,0.0,13.664772727272728
6,1,134.0,122.0,0,1,0,19.0,Graduate,16.0,14,16,0.0,12.2
1,1,140.0,120.0,0,1,0,21.0,Dropout,10.0,7,18,0.0,10.5
1,1,110.0,114.2,0,1,1,23.0,Graduate,12.0,11,14,0.0,12.928571428571429
1,0,133.1,95.5,0,1,0,29.0,Graduate,12.0,12,17,0.0,13.0
1,1,129.0,120.0,0,1,0,20.0,Graduate,16.0,14,16,0.0,15.028571428571428
1,1,116.0,111.1,0,1,0,18.0,Graduate,12.0,12,15,0.0,11.857142857142858
1,1,130.0,128.6,0,1,0,19.0,Graduate,12.0,10,16,0.0,12.2
1,1,130.0,130.0,0,0,0,23.0,Dropout,15.0,6,15,4.0,12.5
1,1,116.0,111.1,0,1,0,21.0,Dropout,0.0,0,0,0.0,0.0
1,1,136.0,122.7,0,1,0,18.0,Enrolled,10.0,9,13,0.0,12.25
1,1,147.0,134.4,0,1,1,18.0,Graduate,0.0,0,0,0.0,0.0
5,1,117.0,131.0,0,0,0,21.0,Dropout,12.0,1,13,7.0,7.0
1,1,141.0,125.0,0,1,0,22.0,Dropout,12.0,0,13,0.0,0.0
1,1,133.1,106.0,0,1,0,21.0,Graduate,14.0,12,19,0.0,12.479166666666668
1,1,133.1,128.0,0,0,0,32.0,Dropout,15.0,0,0,0.0,0.0
1,1,120.0,120.0,0,1,0,27.0,Graduate,31.0,31,37,1.0,11.248987854251013
1,1,148.0,134.8,0,1,0,18.0,Graduate,14.0,12,14,0.0,13.35
1,1,130.0,112.0,0,1,1,24.0,Graduate,12.0,8,12,0.0,15.5
1,1,120.0,116.1,0,1,0,22.0,Dropout,10.0,2,14,0.0,5.25
1,1,120.0,120.0,0,0,0,22.0,Dropout,10.0,0,6,2.0,0.0
3,1,133.0,119.7,0,1,0,19.0,Graduate,10.0,10,14,0.0,12.541666666666668
6,1,129.0,117.1,0,1,0,19.0,Dropout,10.0,0,15,0.0,0.0
2,1,118.0,112.4,0,1,0,21.0,Enrolled,10.0,7,22,4.0,11.05
2,1,140.0,131.0,0,1,1,18.0,Graduate,16.0,16,16,0.0,13.88125
2,1,127.0,130.9,0,1,0,18.0,Graduate,12.0,11,16,0.0,11.966666666666667
1,1,131.0,134.9,0,1,0,20.0,Dropout,0.0,0,0,0.0,0.0
1,1,132.0,127.1,0,1,0,19.0,Graduate,12.0,12,14,0.0,13.261904761904763
5,1,113.0,110.2,0,1,0,19.0,Graduate,12.0,11,12,0.0,12.05
1,1,115.0,108.7,0,1,1,18.0,Graduate,12.0,11,15,0.0,11.366666666666667
1,1,133.1,138.0,0,1,0,20.0,Enrolled,12.0,12,21,0.0,13.166666666666668
1,1,150.0,147.7,0,1,1,22.0,Graduate,16.0,16,16,0.0,13.674603174603176
1,1,133.1,123.0,0,1,0,31.0,Graduate,14.0,13,21,0.0,12.030952380952382
1,1,141.0,142.8,0,1,1,19.0,Graduate,14.0,14,14,0.0,14.285714285714285
2,1,140.0,138.3,0,1,0,18.0,Enrolled,0.0,0,0,0.0,0.0
2,1,136.0,125.2,0,1,1,18.0,Graduate,12.0,11,17,0.0,12.342857142857143
1,1,140.0,141.8,0,1,0,21.0,Graduate,10.0,10,12,0.0,14.100000000000001
5,1,143.0,130.6,0,1,1,18.0,Graduate,15.0,15,17,0.0,14.109375
1,1,130.0,130.0,0,0,0,25.0,Dropout,10.0,0,11,0.0,0.0
1,1,133.1,100.0,0,1,0,21.0,Dropout,11.0,0,13,0.0,0.0
2,1,129.0,119.0,0,1,1,19.0,Graduate,16.0,14,16,0.0,12.342857142857143
2,1,132.0,124.3,0,1,0,19.0,Enrolled,12.0,10,13,0.0,11.5
1,1,118.0,122.2,0,1,0,22.0,Dropout,12.0,5,24,0.0,10.75
1,1,150.0,150.0,0,1,0,19.0,Graduate,10.0,10,13,0.0,11.1
1,0,133.1,135.5,0,1,0,20.0,Dropout,12.0,0,12,0.0,0.0
2,1,122.0,127.3,0,1,1,19.0,Graduate,12.0,10,14,0.0,11.625
1,1,127.0,127.0,0,1,0,23.0,Graduate,19.0,16,21,0.0,11.1
2,1,122.0,126.9,0,1,1,19.0,Enrolled,12.0,7,22,0.0,11.333333333333332
3,1,131.0,127.5,0,1,0,18.0,Graduate,15.0,15,15,0.0,13.984821428571427
2,1,130.0,122.0,0,1,0,20.0,Graduate,10.0,9,14,0.0,12.466666666666667
5,1,130.0,115.8,0,0,0,18.0,Dropout,12.0,0,0,0.0,0.0
1,1,130.0,121.6,0,1,0,18.0,Graduate,12.0,11,14,0.0,13.633333333333333
4,1,122.0,116.4,0,1,1,18.0,Graduate,10.0,10,10,0.0,11.7
1,1,114.0,120.0,0,1,0,24.0,Dropout,12.0,11,19,0.0,12.702380952380953
4,1,143.0,127.3,0,1,0,18.0,Dropout,12.0,10,14,0.0,11.600000000000001
3,1,127.0,123.5,0,1,1,19.0,Enrolled,10.0,8,16,0.0,12.133333333333333
3,1,141.0,125.6,0,1,1,19.0,Graduate,12.0,12,14,0.0,11.583333333333334
1,1,129.0,118.5,0,1,0,18.0,Graduate,12.0,12,12,0.0,11.083333333333332
2,1,140.0,129.5,0,1,0,18.0,Enrolled,10.0,9,15,1.0,13.45
1,1,137.0,134.6,0,1,1,19.0,Graduate,0.0,0,0,0.0,0.0
1,1,140.0,140.0,0,1,0,22.0,Graduate,12.0,10,18,0.0,12.416666666666668
1,1,143.0,133.2,0,1,0,19.0,Enrolled,12.0,7,25,0.0,13.45
1,1,138.0,133.5,0,1,1,21.0,Enrolled,12.0,7,21,0.0,11.225
1,1,120.0,117.9,0,1,1,21.0,Graduate,12.0,11,13,0.0,12.916666666666668
3,1,144.0,128.0,0,1,1,18.0,Graduate,16.0,14,22,0.0,12.90857142857143
5,1,123.0,113.2,0,1,0,20.0,Dropout,12.0,5,23,0.0,11.0
3,1,129.0,122.0,0,1,1,18.0,Enrolled,12.0,11,17,0.0,10.916666666666668
3,1,152.0,156.9,0,1,0,19.0,Graduate,12.0,12,15,0.0,15.583333333333334
2,1,130.0,125.1,0,1,1,18.0,Enrolled,15.0,12,20,0.0,12.845833333333335
1,1,133.1,100.0,0,0,0,26.0,Dropout,13.0,8,13,0.0,13.5
1,1,160.0,160.0,0,1,0,19.0,Enrolled,11.0,4,22,1.0,12.25
1,0,140.0,101.0,0,1,0,35.0,Graduate,12.0,12,13,0.0,12.333333333333332
1,1,133.0,121.5,0,1,1,19.0,Graduate,12.0,12,13,0.0,13.666666666666668
1,1,138.0,126.8,0,1,0,18.0,Graduate,10.0,9,16,1.0,12.160714285714285
5,1,142.0,132.9,0,1,0,19.0,Graduate,10.0,8,10,0.0,13.375
1,1,115.0,134.3,0,1,0,25.0,Graduate,34.0,34,41,0.0,11.833333333333332
6,1,125.0,120.5,0,1,0,18.0,Graduate,12.0,12,12,0.0,14.333333333333332
1,1,170.0,144.1,0,0,0,26.0,Dropout,12.0,0,18,0.0,0.0
1,0,140.0,100.0,0,1,0,34.0,Graduate,10.0,10,11,0.0,13.816666666666666
2,1,110.0,114.8,0,0,0,18.0,Dropout,10.0,0,11,0.0,0.0
1,1,114.0,111.9,0,0,0,18.0,Dropout,0.0,0,0,0.0,0.0
3,1,138.0,125.4,0,1,1,18.0,Dropout,10.0,7,18,0.0,12.291666666666668
1,1,140.0,140.0,0,1,0,20.0,Dropout,12.0,6,24,0.0,12.583333333333332
1,1,140.0,140.0,0,1,0,25.0,Graduate,16.0,15,18,0.0,12.563492063492063
1,1,132.0,127.8,0,1,0,18.0,Dropout,12.0,11,19,0.0,12.083333333333332
1,1,148.0,131.6,0,1,0,19.0,Graduate,24.0,23,38,2.0,12.153846153846153
1,1,132.0,119.4,0,1,0,20.0,Dropout,0.0,0,0,0.0,0.0
2,1,126.0,129.9,0,1,1,20.0,Graduate,13.0,12,15,0.0,11.583333333333332
1,1,121.0,114.0,0,1,0,20.0,Enrolled,10.0,8,16,2.0,11.925
2,1,120.0,113.4,0,1,1,19.0,Dropout,10.0,0,10,0.0,0.0
1,1,123.0,117.8,0,1,0,20.0,Enrolled,10.0,9,18,0.0,12.5
6,1,122.0,114.3,0,1,0,18.0,Enrolled,15.0,12,20,1.0,13.009166666666667
1,1,136.0,129.7,0,1,0,19.0,Enrolled,12.0,5,22,3.0,11.25
1,1,119.0,112.0,0,0,0,20.0,Dropout,10.0,0,5,0.0,0.0
1,1,120.0,140.0,0,1,0,24.0,Dropout,12.0,8,31,0.0,11.5
1,1,150.0,150.0,0,1,0,20.0,Graduate,12.0,11,19,0.0,12.57857142857143
3,1,121.0,122.4,0,1,0,19.0,Enrolled,10.0,7,12,0.0,11.833333333333332
1,1,140.0,150.0,0,1,0,23.0,Dropout,10.0,3,18,0.0,11.5
2,1,135.0,135.0,0,1,0,20.0,Enrolled,12.0,11,17,0.0,11.116666666666667
4,0,116.0,116.2,0,1,0,21.0,Graduate,22.0,19,28,0.0,12.602272727272728
2,1,120.0,120.4,0,1,0,20.0,Dropout,10.0,3,12,0.0,5.5
5,1,126.0,122.9,0,1,0,21.0,Enrolled,10.0,8,17,2.0,13.725
1,1,170.0,155.0,0,1,1,18.0,Graduate,12.0,12,12,0.0,14.833333333333332
3,1,123.0,123.4,0,1,0,18.0,Graduate,12.0,12,14,0.0,13.0
1,1,120.0,124.2,0,1,0,18.0,Enrolled,10.0,9,22,0.0,11.7
1,1,130.0,130.0,0,1,0,20.0,Enrolled,12.0,9,23,0.0,11.55
1,1,130.0,126.2,0,1,1,18.0,Graduate,12.0,12,15,0.0,11.80952380952381
1,1,117.0,120.5,0,1,0,19.0,Dropout,12.0,0,12,1.0,0.0
1,1,131.0,123.7,0,1,0,20.0,Enrolled,10.0,6,15,0.0,12.25
1,1,130.0,122.5,0,1,0,19.0,Graduate,10.0,9,20,1.0,12.3
1,0,133.0,139.2,0,1,0,33.0,Dropout,10.0,4,20,1.0,12.0
1,1,128.0,131.2,0,1,0,21.0,Graduate,23.0,23,28,0.0,13.333333333333332
1,1,133.1,120.0,0,0,0,25.0,Dropout,12.0,2,30,3.0,7.25
1,1,123.0,116.7,0,1,1,20.0,Dropout,12.0,4,18,0.0,6.6
1,1,150.0,150.0,0,1,1,22.0,Dropout,15.0,10,25,0.0,13.483333333333334
1,1,133.1,117.5,0,1,0,39.0,Graduate,12.0,10,16,0.0,11.291666666666668
2,1,140.0,137.6,0,1,1,21.0,Graduate,12.0,12,15,0.0,14.797619047619047
1,1,126.0,124.3,0,1,1,19.0,Graduate,12.0,10,15,0.0,12.283333333333333
1,1,133.1,116.0,0,1,1,26.0,Graduate,14.0,12,16,0.0,10.983333333333334
2,1,121.0,121.4,0,1,1,19.0,Graduate,12.0,9,19,0.0,11.125
1,1,140.0,142.8,0,0,1,20.0,Graduate,21.0,18,28,0.0,13.835164835164836
1,1,133.1,96.0,0,1,1,25.0,Enrolled,12.0,11,18,0.0,11.742857142857144
1,0,131.0,125.0,0,1,0,24.0,Dropout,12.0,0,19,3.0,0.0
6,1,124.0,126.1,0,1,0,20.0,Graduate,10.0,9,16,3.0,13.916666666666668
1,1,120.0,155.8,0,1,0,29.0,Graduate,12.0,12,16,0.0,14.805555555555555
1,1,133.1,116.0,0,1,0,20.0,Graduate,12.0,12,16,0.0,11.25
1,1,110.0,110.0,0,1,0,20.0,Dropout,12.0,6,27,0.0,10.625
1,1,133.1,97.2,0,1,1,24.0,Graduate,12.0,9,18,0.0,12.3
1,1,133.1,100.0,0,1,0,24.0,Dropout,14.0,0,28,3.0,0.0
1,1,140.0,140.0,0,1,0,23.0,Graduate,10.0,10,12,0.0,13.971428571428572
1,1,130.0,128.0,0,1,0,20.0,Graduate,15.0,15,16,0.0,14.136607142857141
2,1,110.0,115.3,0,1,0,19.0,Graduate,12.0,11,16,0.0,13.428571428571429
1,1,140.0,150.0,0,1,0,28.0,Enrolled,12.0,11,22,0.0,12.166666666666668
1,1,160.0,160.0,0,1,1,20.0,Graduate,12.0,11,18,0.0,13.022222222222222
1,1,138.0,133.1,0,1,0,18.0,Graduate,12.0,12,13,0.0,13.928571428571429
1,1,126.0,119.0,0,1,0,20.0,Dropout,12.0,1,10,1.0,6.0
1,0,120.0,156.0,0,1,0,33.0,Graduate,10.0,10,11,0.0,14.016666666666666
1,1,130.0,163.7,0,1,0,35.0,Enrolled,14.0,10,20,0.0,12.09
1,1,130.0,130.0,0,1,0,27.0,Enrolled,16.0,14,24,0.0,12.457142857142856
5,1,122.0,123.1,0,0,0,19.0,Dropout,12.0,6,24,0.0,11.5
1,0,160.0,160.0,0,1,1,31.0,Enrolled,10.0,8,23,0.0,10.5
1,1,134.0,136.1,0,1,0,19.0,Graduate,0.0,0,0,0.0,0.0
1,1,134.0,132.7,0,1,0,22.0,Graduate,25.0,25,26,0.0,13.5
1,1,140.0,128.2,0,1,0,39.0,Dropout,15.0,0,0,0.0,0.0
1,1,127.0,126.7,0,0,0,22.0,Dropout,7.0,0,1,0.0,0.0
1,0,133.1,150.0,0,1,0,20.0,Enrolled,10.0,8,16,0.0,11.25
1,1,143.0,156.3,0,1,1,19.0,Graduate,0.0,0,0,0.0,0.0
1,1,115.0,116.1,0,1,0,19.0,Graduate,12.0,12,12,0.0,13.916666666666668
1,1,131.0,123.8,0,1,0,19.0,Dropout,15.0,0,0,0.0,0.0
1,1,146.0,153.0,0,1,1,21.0,Graduate,34.0,34,36,0.0,14.13888888888889
1,1,140.0,140.0,0,0,0,39.0,Dropout,15.0,0,0,0.0,0.0
1,1,135.0,131.9,0,1,0,19.0,Graduate,23.0,23,24,0.0,13.583333333333334
1,1,133.0,141.4,0,1,1,20.0,Enrolled,0.0,0,0,0.0,0.0
1,1,133.1,140.0,0,0,0,24.0,Dropout,10.0,0,10,0.0,0.0
1,0,120.0,115.0,0,1,0,27.0,Dropout,10.0,1,14,0.0,5.0
1,0,133.1,168.0,0,1,0,29.0,Graduate,10.0,10,10,0.0,15.2
1,1,130.0,101.3,0,1,0,20.0,Dropout,12.0,4,29,0.0,6.4
1,1,125.0,122.6,0,1,0,21.0,Dropout,10.0,9,12,0.0,11.083333333333332
1,1,134.0,141.7,0,1,0,18.0,Enrolled,0.0,0,0,0.0,0.0
1,1,151.0,132.3,0,1,0,19.0,Graduate,16.0,14,18,0.0,12.828571428571427
1,1,112.0,111.7,0,0,0,19.0,Dropout,12.0,10,16,0.0,12.55
1,1,120.0,98.7,0,1,1,28.0,Graduate,10.0,6,22,0.0,11.2
1,1,140.0,140.0,0,0,0,21.0,Graduate,12.0,10,16,0.0,12.375
1,1,140.0,140.0,0,0,0,23.0,Dropout,16.0,14,22,0.0,11.328571428571427
1,1,133.1,100.7,0,1,0,39.0,Enrolled,12.0,5,28,3.0,13.0
3,1,143.0,133.8,0,1,0,18.0,Graduate,14.0,12,14,0.0,13.033333333333331
1,1,133.1,100.0,0,1,0,20.0,Graduate,12.0,10,15,0.0,11.958333333333332
1,1,180.0,180.0,0,1,0,30.0,Enrolled,10.0,7,16,0.0,15.35
1,1,136.0,130.8,0,1,0,18.0,Graduate,10.0,10,12,1.0,14.0
1,0,140.0,140.0,0,1,0,20.0,Enrolled,13.0,10,19,0.0,12.375
1,1,130.0,106.2,0,1,0,27.0,Dropout,14.0,0,28,0.0,0.0
1,1,141.0,125.6,0,1,1,18.0,Graduate,12.0,12,12,0.0,12.333333333333332
5,1,121.0,117.5,0,0,0,20.0,Dropout,12.0,5,28,0.0,11.833333333333332
1,1,120.0,122.5,0,0,0,32.0,Dropout,10.0,0,11,0.0,0.0
1,1,129.0,132.9,0,1,0,19.0,Dropout,10.0,7,15,0.0,11.233333333333334
1,1,133.1,103.0,0,1,0,20.0,Dropout,12.0,0,0,0.0,0.0
5,0,100.0,107.0,0,1,0,38.0,Dropout,10.0,1,22,0.0,5.0
1,1,133.1,100.0,0,1,0,35.0,Dropout,13.0,0,17,1.0,0.0
1,0,133.1,100.0,0,1,0,27.0,Dropout,12.0,7,27,0.0,12.125
1,1,139.0,131.3,0,1,0,19.0,Graduate,12.0,10,16,1.0,12.25
1,1,125.0,122.2,0,0,0,18.0,Enrolled,12.0,10,13,0.0,12.2
1,0,133.1,118.4,0,0,0,39.0,Dropout,10.0,0,10,0.0,0.0
1,1,100.0,100.0,0,0,0,37.0,Dropout,10.0,0,15,0.0,0.0
1,1,110.0,110.0,0,0,0,37.0,Dropout,16.0,0,16,2.0,0.0
1,0,133.1,100.0,0,1,1,35.0,Graduate,29.0,29,29,0.0,12.34375
1,1,123.0,106.2,0,1,0,20.0,Graduate,22.0,16,40,0.0,10.533333333333333
1,1,110.0,110.0,0,1,0,20.0,Graduate,27.0,26,42,0.0,10.694871794871796
2,1,130.0,122.3,0,1,0,18.0,Graduate,10.0,10,18,3.0,13.666666666666668
1,0,133.1,112.5,0,1,1,30.0,Graduate,13.0,12,14,1.0,14.5
2,1,97.0,98.1,0,1,0,21.0,Graduate,15.0,15,15,0.0,13.533482142857142
1,1,130.0,140.2,0,1,0,20.0,Dropout,10.0,0,5,0.0,0.0
1,1,139.0,143.6,0,1,0,18.0,Enrolled,10.0,0,14,0.0,0.0
1,1,150.0,134.6,0,1,0,19.0,Dropout,0.0,0,0,0.0,0.0
3,1,141.0,126.8,0,1,0,18.0,Graduate,16.0,16,16,0.0,13.24875
1,1,133.1,100.0,0,1,0,20.0,Enrolled,14.0,11,17,0.0,12.803571428571429
1,1,137.0,130.0,0,1,0,21.0,Enrolled,12.0,9,22,0.0,13.925
4,1,116.0,113.6,0,1,1,22.0,Graduate,10.0,8,14,0.0,13.2
1,1,140.0,140.0,0,0,0,20.0,Enrolled,12.0,5,22,0.0,11.5
4,1,106.0,106.0,0,1,0,20.0,Enrolled,12.0,10,17,0.0,13.583333333333332
6,1,135.0,126.6,0,1,1,19.0,Graduate,12.0,12,15,0.0,12.895833333333332
5,1,144.0,130.7,0,1,1,18.0,Graduate,15.0,15,17,0.0,15.230555555555554
2,1,108.0,105.9,0,1,0,21.0,Graduate,10.0,9,15,0.0,11.075
1,1,137.0,137.0,0,1,0,19.0,Enrolled,14.0,2,22,4.0,5.833333333333333
1,1,133.1,100.0,0,1,0,37.0,Dropout,12.0,0,0,0.0,0.0
1,0,121.0,114.4,0,1,0,20.0,Enrolled,19.0,19,26,0.0,13.928571428571429
1,1,133.1,120.0,0,0,0,38.0,Dropout,12.0,0,18,0.0,0.0
1,0,130.0,119.0,0,0,0,20.0,Dropout,10.0,0,10,0.0,0.0
1,1,133.1,110.0,0,0,0,28.0,Dropout,12.0,9,28,0.0,12.375
1,0,120.0,120.0,0,1,0,20.0,Graduate,17.0,13,23,0.0,12.3875
4,1,131.0,119.8,1,1,0,22.0,Graduate,0.0,0,0,0.0,0.0
2,1,133.1,135.6,0,1,0,20.0,Dropout,12.0,9,19,0.0,12.575
1,0,100.0,120.7,0,1,0,28.0,Enrolled,10.0,8,16,0.0,12.125
3,1,131.0,136.3,0,0,0,18.0,Dropout,10.0,6,15,0.0,12.5
1,1,158.0,164.3,0,1,1,18.0,Enrolled,0.0,0,0,0.0,0.0
1,1,146.0,149.2,0,1,1,21.0,Graduate,12.0,12,12,0.0,13.833333333333332
2,1,133.0,122.5,0,1,0,18.0,Enrolled,12.0,5,22,5.0,11.0
1,0,120.0,100.0,0,1,0,34.0,Dropout,10.0,1,19,0.0,5.5
1,1,119.0,125.0,0,1,1,21.0,Dropout,12.0,10,17,0.0,11.6
1,1,132.0,131.0,0,1,1,18.0,Graduate,12.0,11,15,0.0,13.0
1,1,130.0,122.0,0,1,0,20.0,Graduate,0.0,0,0,0.0,0.0
1,1,132.0,131.3,0,1,0,18.0,Enrolled,10.0,8,16,0.0,12.125
2,1,133.1,117.0,0,1,0,21.0,Enrolled,10.0,8,20,0.0,10.983333333333334
1,1,119.0,118.0,0,1,0,19.0,Dropout,12.0,3,24,0.0,11.25
2,0,134.0,126.0,0,1,0,22.0,Graduate,12.0,12,13,0.0,12.416666666666666
1,1,120.0,120.0,0,1,0,23.0,Dropout,12.0,1,14,0.0,5.5
4,1,172.0,155.6,0,1,0,19.0,Dropout,0.0,0,0,0.0,0.0
4,1,120.0,122.8,0,1,0,18.0,Enrolled,10.0,6,18,0.0,10.916666666666668
3,1,129.0,127.3,0,0,1,19.0,Dropout,0.0,0,0,0.0,0.0
1,1,118.0,118.4,0,1,0,19.0,Enrolled,10.0,6,15,0.0,11.125
1,1,127.0,128.1,0,1,0,19.0,Enrolled,10.0,8,14,0.0,11.75
2,1,133.1,99.0,0,1,0,22.0,Enrolled,15.0,12,21,0.0,12.666666666666668
1,1,164.0,161.2,0,1,1,18.0,Graduate,12.0,12,14,0.0,15.857142857142858
1,1,136.0,140.9,0,1,0,18.0,Dropout,12.0,9,17,0.0,11.9
1,1,117.0,111.1,0,1,0,19.0,Dropout,12.0,7,12,0.0,11.291666666666668
4,1,131.0,149.9,0,1,0,18.0,Graduate,0.0,0,0,0.0,0.0
6,1,110.0,111.3,0,1,0,21.0,Enrolled,12.0,10,21,0.0,13.267857142857142
2,1,125.0,121.5,0,1,0,18.0,Enrolled,12.0,8,23,0.0,10.666666666666668
1,1,120.0,120.0,0,1,0,19.0,Graduate,12.0,11,19,0.0,12.87142857142857
1,1,133.1,120.0,0,0,0,27.0,Dropout,12.0,2,18,0.0,5.75
1,1,130.0,130.0,0,1,0,20.0,Enrolled,22.0,19,28,0.0,12.085227272727272
5,1,101.0,98.9,0,1,0,20.0,Graduate,12.0,10,16,0.0,13.0
6,1,141.0,136.3,0,1,0,18.0,Graduate,16.0,16,18,2.0,12.8875
1,1,128.0,125.2,0,1,0,18.0,Enrolled,12.0,11,13,0.0,13.133333333333333
2,1,145.0,130.0,0,1,0,18.0,Graduate,12.0,12,14,0.0,12.702380952380953
1,1,160.0,141.5,0,1,0,18.0,Dropout,10.0,5,21,1.0,11.583333333333332
5,1,134.0,123.9,0,1,0,18.0,Enrolled,10.0,10,18,2.0,12.7
2,1,125.0,114.5,0,1,0,18.0,Graduate,15.0,14,23,0.0,12.132291666666667
